ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,HJD_CODE,X,Y
1E6037D02E,서울특별시 성동구 사근동길 6,하이**,,서울 성동구,분식,한양대,20220422,,1120055000.0,203712.31000004115,451180.2300000138
1E6037D02E,서울특별시 성동구 사근동길 6,하이**,,서울 성동구,분식,한양대,20220422,,1120055000.0,203712.31000004115,451180.2300000138
DFF740F6CA,서울특별시 성동구 사근동길 6,라가******,,서울 성동구,한식-단품요리일반,한양대,20240801,,1120055000.0,203712.31000004115,451180.2300000138
DFF740F6CA,서울특별시 성동구 사근동길 6,라가******,,서울 성동구,한식-단품요리일반,한양대,20240801,,1120055000.0,203712.31000004115,451180.2300000138
016C67D6C6,서울특별시 성동구 상원10길 3,목*,,서울 성동구,양식,뚝섬,20240524,,1120066000.0,204275.21999998717,449967.35000002355
016C67D6C6,서울특별시 성동구 상원10길 3,목*,,서울 성동구,양식,뚝섬,20240524,,1120066000.0,204275.21999998717,449967.35000002355
F602494665,서울특별시 성동구 상원10길 3,기엔*,,서울 성동구,양식,뚝섬,20241114,,1120066000.0,204275.21999998717,449967.35000002355
F602494665,서울특별시 성동구 상원10길 3,기엔*,,서울 성동구,양식,뚝섬,20241114,,1120066000.0,204275.21999998717,449967.35000002355
DCDA685076,서울특별시 성동구 상원10길 3,시치**********,,서울 성동구,백반/가정식,뚝섬,20220930,,1120066000.0,204275.21999998717,449967.35000002355
DCDA685076,서울특별시 성동구 상원10길 3,시치**********,,서울 성동구,백반/가정식,뚝섬,20220930,,1120066000.0,204275.21999998717,449967.35000002355
F4C22C0FED,서울특별시 성동구 상원10길 3,금일**,,서울 성동구,백반/가정식,뚝섬,20230706,,1120066000.0,204275.21999998717,449967.35000002355
F4C22C0FED,서울특별시 성동구 상원10길 3,금일**,,서울 성동구,백반/가정식,뚝섬,20230706,,1120066000.0,204275.21999998717,449967.35000002355
8A26E12861,서울특별시 성동구 상원10길 4,햄찌*******,,서울 성동구,한식-찌개/전골,뚝섬,20210629,,1120066000.0,204277.3399999931,449945.1100000199
8A26E12861,서울특별시 성동구 상원10길 4,햄찌*******,,서울 성동구,한식-찌개/전골,뚝섬,20210629,,1120066000.0,204277.3399999931,449945.1100000199
591FFE0261,서울특별시 성동구 상원10길 4,옴시********,,서울 성동구,한식-단품요리일반,뚝섬,20240508,,1120066000.0,204277.3399999931,449945.1100000199
591FFE0261,서울특별시 성동구 상원10길 4,옴시********,,서울 성동구,한식-단품요리일반,뚝섬,20240508,,1120066000.0,204277.3399999931,449945.1100000199
9A750B743F,서울특별시 성동구 상원10길 7,시원********,,서울 성동구,백반/가정식,뚝섬,20200602,,1120066000.0,204301.42999996708,449983.4100000188
9A750B743F,서울특별시 성동구 상원10길 7,시원********,,서울 성동구,백반/가정식,뚝섬,20200602,,1120066000.0,204301.42999996708,449983.4100000188
E06F67F152,서울특별시 성동구 상원10길 9,현*,,서울 성동구,이자카야,뚝섬,20171212,,1120066000.0,204327.45999996667,450002.32000001334
E06F67F152,서울특별시 성동구 상원10길 9,현*,,서울 성동구,이자카야,뚝섬,20171212,,1120066000.0,204327.45999996667,450002.32000001334
943BBD5F30,서울특별시 성동구 상원12길 5,세컨****,,서울 성동구,테이크아웃커피,뚝섬,20230110,,1120066000.0,204264.4000000166,450106.9200000189
943BBD5F30,서울특별시 성동구 상원12길 5,세컨****,,서울 성동구,테이크아웃커피,뚝섬,20230110,,1120066000.0,204264.4000000166,450106.9200000189
B0733AADEF,서울특별시 성동구 상원12길 5,킹콩***********,한식-찌개/전골3,서울 성동구,한식-찌개/전골,뚝섬,20171114,,1120066000.0,204264.4000000166,450106.9200000189
B0733AADEF,서울특별시 성동구 상원12길 5,킹콩***********,한식-찌개/전골3,서울 성동구,한식-찌개/전골,뚝섬,20171114,,1120066000.0,204264.4000000166,450106.9200000189
75FA18BD56,서울특별시 성동구 상원1길 12,홍익***,일식-덮밥/돈가스3,서울 성동구,일식-덮밥/돈가스,뚝섬,20240531,,1120066000.0,204338.57000002929,449496.4600000166
75FA18BD56,서울특별시 성동구 상원1길 12,홍익***,일식-덮밥/돈가스3,서울 성동구,일식-덮밥/돈가스,뚝섬,20240531,,1120066000.0,204338.57000002929,449496.4600000166
5BB092A34C,서울특별시 성동구 상원1길 13,후후***,,서울 성동구,베이커리,뚝섬,20230327,,1120066000.0,204307.84999999212,449507.17000001675
5BB092A34C,서울특별시 성동구 상원1길 13,후후***,,서울 성동구,베이커리,뚝섬,20230327,,1120066000.0,204307.84999999212,449507.17000001675
3B0E5FAA4D,서울특별시 성동구 상원1길 25,그린****,,서울 성동구,한식뷔페,뚝섬,20200423,,1120066000.0,204239.88000001595,449594.6400000188
3B0E5FAA4D,서울특별시 성동구 상원1길 25,그린****,,서울 성동구,한식뷔페,뚝섬,20200423,,1120066000.0,204239.88000001595,449594.6400000188
3B0E5FAA4D,서울특별시 성동구 상원1길 25,그린****,,서울 성동구,한식뷔페,뚝섬,20200423,,1120066000.0,204239.88000001595,449594.6400000188
3B0E5FAA4D,서울특별시 성동구 상원1길 25,그린****,,서울 성동구,한식뷔페,뚝섬,20200423,,1120066000.0,204239.88000001595,449594.6400000188
9DA9844737,서울특별시 성동구 상원1길 25,젠틀**********,,서울 성동구,커피전문점,뚝섬,20241105,,1120066000.0,204239.88000001595,449594.6400000188
9DA9844737,서울특별시 성동구 상원1길 25,젠틀**********,,서울 성동구,커피전문점,뚝섬,20241105,,1120066000.0,204239.88000001595,449594.6400000188
9DA9844737,서울특별시 성동구 상원1길 25,젠틀**********,,서울 성동구,커피전문점,뚝섬,20241105,,1120066000.0,204239.88000001595,449594.6400000188
9DA9844737,서울특별시 성동구 상원1길 25,젠틀**********,,서울 성동구,커피전문점,뚝섬,20241105,,1120066000.0,204239.88000001595,449594.6400000188
1B5F85BD96,서울특별시 성동구 상원1길 26,은행******,,서울 성동구,일식당,뚝섬,20231228,,1120066000.0,204280.01000001718,449632.2200000158
1B5F85BD96,서울특별시 성동구 상원1길 26,은행******,,서울 성동구,일식당,뚝섬,20231228,,1120066000.0,204280.01000001718,449632.2200000158
4795D97F2B,서울특별시 성동구 상원1길 26,천잠**,,서울 성동구,인삼제품,뚝섬,20210111,,1120066000.0,204280.01000001718,449632.2200000158
4795D97F2B,서울특별시 성동구 상원1길 26,천잠**,,서울 성동구,인삼제품,뚝섬,20210111,,1120066000.0,204280.01000001718,449632.2200000158
CE35329FA0,서울특별시 성동구 상원1길 26,강남******,한식-국수/만두1,서울 성동구,한식-국수/만두,뚝섬,20210729,,1120066000.0,204280.01000001718,449632.2200000158
CE35329FA0,서울특별시 성동구 상원1길 26,강남******,한식-국수/만두1,서울 성동구,한식-국수/만두,뚝섬,20210729,,1120066000.0,204280.01000001718,449632.2200000158
9A40BD3F2E,서울특별시 성동구 상원1길 26,옥된*****,,서울 성동구,한식-단품요리일반,뚝섬,20230130,,1120066000.0,204280.01000001718,449632.2200000158
9A40BD3F2E,서울특별시 성동구 상원1길 26,옥된*****,,서울 성동구,한식-단품요리일반,뚝섬,20230130,,1120066000.0,204280.01000001718,449632.2200000158
E61969DA0F,서울특별시 성동구 상원1길 29,컴포*******,커피전문점11,서울 성동구,커피전문점,뚝섬,20180518,,1120066000.0,204206.08999999607,449640.9400000189
E61969DA0F,서울특별시 성동구 상원1길 29,컴포*******,커피전문점11,서울 성동구,커피전문점,뚝섬,20180518,,1120066000.0,204206.08999999607,449640.9400000189
BAD22BA603,서울특별시 성동구 상원1길 33,모퉁***,,서울 성동구,와플/크로플,뚝섬,20180628,,1120066000.0,204187.49000004437,449668.67000001954
BAD22BA603,서울특별시 성동구 상원1길 33,모퉁***,,서울 성동구,와플/크로플,뚝섬,20180628,,1120066000.0,204187.49000004437,449668.67000001954
E5EA44757A,서울특별시 성동구 상원1길 39,버거***,,서울 성동구,햄버거,뚝섬,20240426,,1120066000.0,204151.1399999769,449716.3499999952
E5EA44757A,서울특별시 성동구 상원1길 39,버거***,,서울 성동구,햄버거,뚝섬,20240426,,1120066000.0,204151.1399999769,449716.3499999952
E5474E6047,서울특별시 성동구 상원1길 39,스시**,,서울 성동구,일식-초밥/롤,뚝섬,20240909,,1120066000.0,204151.1399999769,449716.3499999952
E5474E6047,서울특별시 성동구 상원1길 39,스시**,,서울 성동구,일식-초밥/롤,뚝섬,20240909,,1120066000.0,204151.1399999769,449716.3499999952
BFD54A2373,서울특별시 성동구 상원1길 41,힘냉*,,서울 성동구,한식-냉면,뚝섬,20170816,,1120066000.0,204138.55000001303,449731.240000018
BFD54A2373,서울특별시 성동구 상원1길 41,힘냉*,,서울 성동구,한식-냉면,뚝섬,20170816,,1120066000.0,204138.55000001303,449731.240000018
FCAF3BA597,서울특별시 성동구 상원4길 10,레이***,,서울 성동구,카페,뚝섬,20200922,,1120066000.0,204378.61000001783,449719.0600000238
FCAF3BA597,서울특별시 성동구 상원4길 10,레이***,,서울 성동구,카페,뚝섬,20200922,,1120066000.0,204378.61000001783,449719.0600000238
BF6A6456AB,서울특별시 성동구 상원4길 11,우아**,,서울 성동구,한식-육류/고기,뚝섬,20240131,20250724.0,1120066000.0,204404.83000002147,449747.9699999962
BF6A6456AB,서울특별시 성동구 상원4길 11,우아**,,서울 성동구,한식-육류/고기,뚝섬,20240131,20250724.0,1120066000.0,204404.83000002147,449747.9699999962
1CA7D76A49,서울특별시 성동구 상원6길 10,슈*,,서울 성동구,식료품,뚝섬,20240814,,1120066000.0,204344.80000003768,449906.6800000185
1CA7D76A49,서울특별시 성동구 상원6길 10,슈*,,서울 성동구,식료품,뚝섬,20240814,,1120066000.0,204344.80000003768,449906.6800000185
70C1CDADC9,서울특별시 성동구 상원6길 14,아프*****,,서울 성동구,한식-해물/생선,뚝섬,20241204,,1120066000.0,204380.9299999884,449933.23000002117
70C1CDADC9,서울특별시 성동구 상원6길 14,아프*****,,서울 성동구,한식-해물/생선,뚝섬,20241204,,1120066000.0,204380.9299999884,449933.23000002117
08A8D396B4,서울특별시 성동구 성수일로 9,요커***********,,서울 성동구,카페,성수,20230412,,1120065000.0,204268.18000000567,449109.77000002225
08A8D396B4,서울특별시 성동구 성수일로 9,요커***********,,서울 성동구,카페,성수,20230412,,1120065000.0,204268.18000000567,449109.77000002225
9F2719B624,서울특별시 성동구 성수일로 9,중앙***,,서울 성동구,요리주점,성수,20230302,,1120065000.0,204268.18000000567,449109.77000002225
9F2719B624,서울특별시 성동구 성수일로 9,중앙***,,서울 성동구,요리주점,성수,20230302,,1120065000.0,204268.18000000567,449109.77000002225
119F4FB3E3,서울특별시 성동구 성수일로 9,마포***,,서울 성동구,한식-국밥/설렁탕,성수,20190920,,1120065000.0,204268.18000000567,449109.77000002225
119F4FB3E3,서울특별시 성동구 성수일로 9,마포***,,서울 성동구,한식-국밥/설렁탕,성수,20190920,,1120065000.0,204268.18000000567,449109.77000002225
D3A10D3E66,서울특별시 성동구 송정4길 10,하루**,,서울 성동구,한식-단품요리일반,,20240628,,1120072000.0,205767.18999996554,449939.4400000221
D3A10D3E66,서울특별시 성동구 송정4길 10,하루**,,서울 성동구,한식-단품요리일반,,20240628,,1120072000.0,205767.18999996554,449939.4400000221
7ED39D1A53,서울특별시 성동구 아차산로 3,육타***,,서울 성동구,한식-육류/고기,뚝섬,20190321,,1120066000.0,204011.69000000026,449874.40000002534
7ED39D1A53,서울특별시 성동구 아차산로 3,육타***,,서울 성동구,한식-육류/고기,뚝섬,20190321,,1120066000.0,204011.69000000026,449874.40000002534
62EF38C706,서울특별시 성동구 아차산로 6,라바******,,서울 성동구,카페,뚝섬,20231205,,1120066000.0,203987.6100000188,449798.50999999756
62EF38C706,서울특별시 성동구 아차산로 6,라바******,,서울 성동구,카페,뚝섬,20231205,,1120066000.0,203987.6100000188,449798.50999999756
2791AA9D19,서울특별시 성동구 연무장길 3,백이*,,서울 성동구,호프/맥주,성수,20220615,,1120069000.0,204426.57000003976,449405.83000001684
2791AA9D19,서울특별시 성동구 연무장길 3,백이*,,서울 성동구,호프/맥주,성수,20220615,,1120069000.0,204426.57000003976,449405.83000001684
786BDBABFF,서울특별시 성동구 용답19길 3,왕십*****,,서울 성동구,한식-찌개/전골,,20240814,,1120079000.0,204549.54999997595,451468.4200000139
786BDBABFF,서울특별시 성동구 용답19길 3,왕십*****,,서울 성동구,한식-찌개/전골,,20240814,,1120079000.0,204549.54999997595,451468.4200000139
6FBB888389,서울특별시 성동구 용답19길 5,대성**,,서울 성동구,청과물,답십리,20191025,,1120079000.0,204562.95000001375,451488.90000002313
6FBB888389,서울특별시 성동구 용답19길 5,대성**,,서울 성동구,청과물,답십리,20191025,,1120079000.0,204562.95000001375,451488.90000002313
B06B36EBCC,서울특별시 성동구 용답19길 5,용답****,,서울 성동구,한식-육류/고기,답십리,20180411,,1120079000.0,204562.95000001375,451488.90000002313
B06B36EBCC,서울특별시 성동구 용답19길 5,용답****,,서울 성동구,한식-육류/고기,답십리,20180411,,1120079000.0,204562.95000001375,451488.90000002313
E4C073131C,서울특별시 성동구 용답19길 6,보배*******,,서울 성동구,포장마차,답십리,20240829,20250725.0,1120079000.0,204577.76999999632,451467.99000001943
E4C073131C,서울특별시 성동구 용답19길 6,보배*******,,서울 성동구,포장마차,답십리,20240829,20250725.0,1120079000.0,204577.76999999632,451467.99000001943
387CE6C86C,서울특별시 성동구 용답19길 6,마포****,,서울 성동구,한식-육류/고기,답십리,20190904,,1120079000.0,204577.76999999632,451467.99000001943
387CE6C86C,서울특별시 성동구 용답19길 6,마포****,,서울 성동구,한식-육류/고기,답십리,20190904,,1120079000.0,204577.76999999632,451467.99000001943
16B4B1BB89,서울특별시 성동구 장터2길 11,소담****,,서울 성동구,한식-육류/고기,,20200326,,1120062000.0,201584.56000003265,449848.350000022
16B4B1BB89,서울특별시 성동구 장터2길 11,소담****,,서울 성동구,한식-육류/고기,,20200326,,1120062000.0,201584.56000003265,449848.350000022
8334F2D489,서울특별시 성동구 행당로 100,영토***************,,서울 성동구,샌드위치/토스트,행당,20240129,,1120057000.0,202653.72000003117,450885.5999999973
8334F2D489,서울특별시 성동구 행당로 100,영토***************,,서울 성동구,샌드위치/토스트,행당,20240129,,1120057000.0,202653.72000003117,450885.5999999973
BE527144E5,서울특별시 성동구 행당로 101,베스****,아이스크림/빙수1,서울 성동구,아이스크림/빙수,행당,20190909,,1120057000.0,202664.52000002086,450923.1600000189
